run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
a65f52e4-2bf9-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,39,50,./cmd_get_test.sh,1,1,fixed,11.641001254,11.694547953,Success,133468.535642278
a65f52e4-2bf9-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,39,50,./get_hits_test.sh,2,2,fixed,11.694744574,11.747538872,Success,65936.3853437053
a7243ae0-2bfa-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,40,50,./cmd_set_test.sh,0,0,fixed,11.784804641,11.838576117,Success,49433.4353644846
a7243ae0-2bfa-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,40,50,./cmd_get_test.sh,1,1,fixed,11.838777529,11.892761731,Success,132464.921638481
a7243ae0-2bfa-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,40,50,./get_hits_test.sh,2,2,fixed,11.892958185,11.945905148,Success,67498.1785614952
a7e4bc6a-2bfb-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,41,50,./cmd_set_test.sh,0,0,fixed,11.98309329,12.036508101,Success,49248.0207452663
a7e4bc6a-2bfb-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,41,50,./cmd_get_test.sh,1,1,fixed,12.036708183,12.088853922,Success,126321.781382311
a7e4bc6a-2bfb-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,41,50,./get_hits_test.sh,2,2,fixed,12.089053022,12.143219475,Success,74493.0998758075
a89bcae4-2bfc-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,42,50,./cmd_set_test.sh,0,0,fixed,12.182248266,12.235914472,Success,51317.8048056852
a89bcae4-2bfc-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,42,50,./cmd_get_test.sh,1,1,fixed,12.236113642,12.287511643,Success,132031.289728759
a89bcae4-2bfc-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,42,50,./get_hits_test.sh,2,2,fixed,12.287706483,12.341488738,Success,73945.3360871918
a95f673c-2bfd-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,43,50,./cmd_set_test.sh,0,0,fixed,12.378993777,12.437106526,Success,49193.7104032771
a95f673c-2bfd-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,43,50,./cmd_get_test.sh,1,1,fixed,12.437331746,12.488921362,Success,124323.969164002
a95f673c-2bfd-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,43,50,./get_hits_test.sh,2,2,fixed,12.489118744,12.543348015,Success,70644.2069929754
aa1b07d4-2bfe-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,44,50,./cmd_set_test.sh,0,0,fixed,12.580377884,12.634027492,Success,49217.0061865136
aa1b07d4-2bfe-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,44,50,./cmd_get_test.sh,1,1,fixed,12.634242449,12.68956138,Success,134228.074701696
aa1b07d4-2bfe-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,44,50,./get_hits_test.sh,2,2,fixed,12.689757055,12.742342589,Success,68758.2368923716
aae1d49e-2bff-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,45,50,./cmd_set_test.sh,0,0,fixed,12.779824734,12.832625244,Success,49990.937649834
