,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
115,aab736f3-2f94-11ec-96fb-ecb1d7853a62,hp055.utah.cloudlab.us,11,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,5,random,3.663324352,3.670609191,Success,1.934
116,aab736f3-2f94-11ec-96fb-ecb1d7853a62,hp055.utah.cloudlab.us,11,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,6,random,3.670903065,3.681249362,Success,6.84
118,aab736f3-2f94-11ec-96fb-ecb1d7853a62,hp055.utah.cloudlab.us,11,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,8,random,3.708039222,3.717385685,Success,4.895
119,aab736f3-2f94-11ec-96fb-ecb1d7853a62,hp055.utah.cloudlab.us,11,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,3.717678853,3.730982291,Success,10.425
121,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.798983191,3.809474774,Success,6.856
122,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.809769991,3.822922215,Success,10.885
123,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.823218359,3.830519946,Success,1.935
124,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,3.830804103,3.840238005,Success,4.872
125,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,3.840526546,3.880933086,Success,28.069
126,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,3.881254183,3.889614589,Success,3.576
127,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,3.889938924,3.903193475,Success,10.392
128,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,3.903489283,3.912792096,Success,4.446
129,8b36fd09-2f95-11ec-9c01-ecb1d7853a62,hp055.utah.cloudlab.us,12,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,3.913089047,3.921431058,Success,3.596
130,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,0,random,3.960218381,4.001816465,Success,27.792
131,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,1,random,4.002160274,4.011552011,Success,4.891
132,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,2,random,4.011842457,4.022676458,Success,6.802
133,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,random,4.022982611,4.030285399,Success,1.959
134,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,4,random,4.03058255,4.04370743,Success,10.903
136,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,6,random,4.070251479,4.079130673,Success,4.446
137,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,7,random,4.079461397,4.087800788,Success,3.583
138,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,8,random,4.088091314,4.09645318,Success,3.573
139,6b9fdddb-2f96-11ec-a4be-ecb1d7853a62,hp055.utah.cloudlab.us,13,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,4.096755729,4.109985111,Success,10.423
141,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.177287835,4.187534641,Success,6.832
142,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.187828009,4.200966734,Success,10.856
143,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.201261565,4.208593891,Success,1.964
144,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.208877932,4.218273891,Success,4.889
145,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.218568882,4.25822999,Success,27.866
146,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.25851991,4.266888763,Success,3.587
147,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.267221647,4.280505884,Success,10.412
148,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.280799743,4.289701005,Success,4.523
149,4be7e615-2f97-11ec-bfc5-ecb1d7853a62,hp055.utah.cloudlab.us,14,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.289990814,4.298388945,Success,3.604
151,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,random,4.36592256,4.376268229,Success,6.829
152,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,2,random,4.37656298,4.416358687,Success,27.875
153,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,3,random,4.416686214,4.430503463,Success,10.94
154,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,4,random,4.43079645,4.43959891,Success,4.452
155,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,4.439883418,4.449729384,Success,4.878
156,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,random,4.45001951,4.458301914,Success,3.471
157,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,7,random,4.458620145,4.465952333,Success,1.933
158,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,8,random,4.466245942,4.474567303,Success,3.567
159,2c4d8379-2f98-11ec-9e8c-ecb1d7853a62,hp055.utah.cloudlab.us,15,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,4.474851028,4.488088599,Success,10.363
161,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.555693341,4.566033578,Success,6.82
162,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.56632212,4.579422024,Success,10.902
163,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.579716273,4.58684115,Success,1.96
164,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.587118496,4.596454048,Success,4.875
165,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.596744133,4.636729716,Success,28.028
166,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.63702809,4.645370049,Success,3.534
167,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.645694574,4.659337593,Success,10.382
168,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.659631602,4.66841522,Success,4.443
169,0c7fa847-2f99-11ec-bc38-ecb1d7853a62,hp055.utah.cloudlab.us,16,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.668696029,4.676945942,Success,3.568
170,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,0,random,4.715965981,4.730698485,Success,10.866
171,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,1,random,4.731012851,4.738472962,Success,1.932
172,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,2,random,4.738758056,4.779115774,Success,27.903
173,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,3,random,4.779444478,4.787858641,Success,3.511
174,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,4,random,4.788170953,4.796851412,Success,3.571
175,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,4.797191228,4.806665366,Success,4.878
176,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,6,random,4.8069612,4.817393044,Success,6.8
178,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,8,random,4.845485932,4.859288467,Success,10.402
179,ecf4e76c-2f99-11ec-b34b-ecb1d7853a62,hp055.utah.cloudlab.us,17,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,9,random,4.859617958,4.868812009,Success,4.513
181,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.937991793,4.948395845,Success,6.817
182,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.948688847,4.962340622,Success,10.882
183,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.962672203,4.969947333,Success,1.937
184,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.97023179,4.979596532,Success,4.889
185,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.979887294,5.019885112,Success,27.858
186,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.020179893,5.028548573,Success,3.506
187,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.028871238,5.042191543,Success,10.379
188,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.042506861,5.051398358,Success,4.463
189,cd59a395-2f9a-11ec-bdde-ecb1d7853a62,hp055.utah.cloudlab.us,18,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.051683893,5.059993126,Success,3.561
190,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,0,random,5.099608744,5.111572262,Success,6.788
191,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,1,random,5.111860408,5.121613289,Success,4.413
192,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,2,random,5.121922703,5.130275536,Success,3.583
193,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,3,random,5.130563853,5.139787286,Success,4.878
194,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,4,random,5.140072715,5.153193843,Success,10.868
195,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,5,random,5.153485958,5.161806611,Success,3.583
196,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,6,random,5.1620893,5.17526055,Success,10.37
197,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,7,random,5.175546296,5.182901067,Success,1.958
199,adaf583b-2f9b-11ec-97c2-ecb1d7853a62,hp055.utah.cloudlab.us,19,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,9,random,5.211044234,5.251024893,Success,27.868
201,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.319456405,5.329909416,Success,6.857
202,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.330203741,5.343349552,Success,10.854
203,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.343637828,5.350960381,Success,1.936
204,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,5.351245289,5.360695877,Success,4.878
205,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,5.361006645,5.401240701,Success,27.981
206,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.401535838,5.410031474,Success,3.598
207,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.410336062,5.423678682,Success,10.389
208,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.423990593,5.432994701,Success,4.464
209,8dedfc3f-2f9c-11ec-a09d-ecb1d7853a62,hp055.utah.cloudlab.us,20,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.433275585,5.441681585,Success,3.573
211,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,1,random,5.510635366,5.518947908,Success,3.5
212,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,2,random,5.519226161,5.532492259,Success,10.377
213,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,3,random,5.532811697,5.572799518,Success,27.927
214,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,5.573134452,5.583425178,Success,6.813
215,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,5.583718446,5.593410915,Success,4.91
216,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,6,random,5.593706293,5.606840453,Success,10.901
217,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,7,random,5.607137184,5.615956097,Success,4.422
218,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,8,random,5.616248422,5.62455166,Success,3.574
219,6e717ca6-2f9d-11ec-817c-ecb1d7853a62,hp055.utah.cloudlab.us,21,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,9,random,5.624840607,5.632041373,Success,1.934
221,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.699503967,5.709781509,Success,6.82
222,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.71007598,5.72399166,Success,10.864
223,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.724312416,5.731355496,Success,1.947
224,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,5.731633574,5.740914125,Success,4.896
225,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,5.741206325,5.781197842,Success,27.81
226,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.781495209,5.78985089,Success,3.523
227,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.790189297,5.803386935,Success,10.387
228,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.803709766,5.812574769,Success,4.454
229,4ebaccc2-2f9e-11ec-8527-ecb1d7853a62,hp055.utah.cloudlab.us,22,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.812860835,5.82117116,Success,3.585
230,2efd890a-2f9f-11ec-8028-ecb1d7853a62,hp055.utah.cloudlab.us,23,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,0,random,5.860489263,5.872443826,Success,6.824
