run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.533359045,2.546833589,Success,10.865
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.547123564,2.55457392,Success,1.943
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.554857936,2.564302047,Success,4.914
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.564592197,2.605360944,Success,27.900
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.605662671,2.614190823,Success,3.529
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.614474243,2.627966583,Success,10.399
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.628273682,2.637425527,Success,4.468
bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.637739067,2.64626589,Success,3.597
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.695515713,2.723821455,Success,"33990.21,33901.38,38159.93,38320.87"
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.724150986,2.734857343,Success,6.829
